id,timestamp,hour,day,month,datetime,source,destination,cab_type,name,price,distance,surge_multiplier,temperature,apparentTemperature,short_summary,precipIntensity,precipProbability,humidity,windSpeed,windGust,visibility,temperatureHigh,temperatureLow,dewPoint,pressure,windBearing,cloudCover,uvIndex,visibility.1,moonPhase,precipIntensityMax,temperatureMin,temperatureMax
7c3e77f7-bfc4-4443-b635-e4fc3d1ef81c,NA,11,27,11,NA,Northeastern University,Theatre District,Uber,Taxi,NA,1.91,1,46.23,43.49,Light Rain,0.0488,1,0.92,5.47,5.47,3.564,47.11,33.85,44.14,988.85,122,1,0,3.564,0.68,0.143,36.34,47.11
ec08753c-0fc4-486d-bd7b-972b2bc06227,NA,13,30,11,NA,Beacon Hill,Fenway,Uber,UberX,8.5,2.32,1,31.8,31.8,Clear,0,0,0.83,2.1,4.79,10,42.52,31.71,27.14,1017.01,296,0.01,0,10,0.79,3.00E-04,28.79,42.52
e2d1f46d-ab0f-47af-bc93-f53ef5c90375,NA,17,14,12,NA,Northeastern University,Back Bay,Uber,UberX,8.5,1.64,1,44.89,43.2,Partly Cloudy,0,0,0.54,3.73,3.73,9.962,46.68,40.9,29.03,1030.83,167,0.16,1,9.962,0.24,0,26.93,46.68
2d0fe976-16d0-4956-850d-3e8e4a302c1b,NA,1,3,12,NA,Northeastern University,Beacon Hill,Uber,Taxi,NA,2.61,1,47.93,47.93,Overcast,0,0,0.95,2.7,3.62,4.315,50.99,45.04,46.66,1002.81,299,1,0,4.315,0.86,0.0888,36.6,50.99
ad570e55-ded9-42a8-975c-9dfda8cc7901,NA,6,29,11,NA,Boston University,North Station,Lyft,Lyft XL,19.5,3.49,1,38.74,32.35,Mostly Cloudy,0,0,0.69,9.42,13.28,9.972,44.61,28.79,29.33,1000.05,304,0.82,0,9.972,0.75,0,35.35,44.61
950e2497-b54c-4e36-baca-8cce047c1ef0,NA,11,17,12,NA,North End,Theatre District,Lyft,Lux,16.5,1.51,1,34.87,28.73,Overcast,0.0023,0.16,0.93,7.37,8.18,8.275,41.51,24.05,32.99,1004.23,340,1,0,8.275,0.33,0.0183,34.24,41.51
96529753-4002-4c4c-83d6-b05a04f7176f,NA,5,3,12,NA,North End,North Station,Lyft,Lux,13.5,1.1,1,45.78,45.78,Foggy,0,0,0.94,1.71,2.44,1.46,57.52,33.58,44.22,1001.35,276,1,0,1.46,0.89,4.00E-04,42.83,57.52
840f2ae4-61d3-4d01-ab3d-94d6b93e0d87,NA,8,14,12,NA,Boston University,Back Bay,Uber,UberX,8.5,1.56,1,28.2,28.2,Partly Cloudy,0,0,0.79,1.89,2.87,9.666,46.45,40.89,22.53,1033.96,152,0.37,0,9.666,0.24,0,27.07,46.45
d325ba83-3c22-4f94-8bff-f3242ff9f8a1,NA,11,1,12,NA,Beacon Hill,Fenway,Lyft,Shared,7,2.39,1,32.31,28.18,Mostly Cloudy,0,0,0.79,4.24,4.75,9.85,44.66,35.04,26.59,1021.74,320,0.67,0,9.85,0.82,0,31.71,44.66
ff1a40a9-f99f-405b-8fea-01b58511c130,NA,8,18,12,NA,North End,West End,Lyft,Lyft,9,1.25,1,29.36,19.09,Overcast,0,0,0.54,12.82,26.67,9.375,32.8,20.88,14.76,1003.34,310,0.93,0,9.375,0.37,0.0028,23.23,38.11
c070f510-fe48-4f45-bce1-55c8b63f2018,NA,13,13,12,NA,South Station,Beacon Hill,Lyft,Lux,22.5,2.51,1,22.18,17.69,Partly Cloudy,0,0,0.64,3.32,3.54,9.428,33.92,27.05,11.78,1033.56,335,0.27,0,9.428,0.21,1.00E-04,18.05,33.92
880b3333-80e2-45c9-bb5c-ab15b7e4a70a,1543346124,19,27,11,27/11/2018 19:15,Fenway,Back Bay,Lyft,Lux,13.5,1.45,1,42.95,37.54,Mostly Cloudy,0,0,0.72,9.42,13.8,10,46.83,33.75,34.56,990.25,257,0.81,0,10,0.68,0.1433,36.13,46.83
200a7502-f79a-437a-9597-77be23d55e2c,1543519981,19,29,11,29/11/2018 19:33,Haymarket Square,Financial District,Lyft,Lyft XL,9,1.05,1,43.49,37.19,Mostly Cloudy,0,0,0.52,12.13,19.97,9.796,44.61,28.79,26.83,1007.12,313,0.53,0,9.796,0.75,0,35.35,44.61
c6d9b257-e1c2-4794-83db-544d10de4934,NA,23,13,12,NA,Financial District,South Station,Lyft,Shared,3.5,0.43,1,31.41,31.41,Overcast,0,0,0.62,2.31,2.62,10,33.81,27.05,20.07,1035,154,0.99,0,10,0.21,1.00E-04,17.91,33.81
47ffc279-ede5-47d1-a403-2fc00d7602e0,1543422908,16,28,11,28/11/2018 16:35,Theatre District,Haymarket Square,Uber,Black,16,1.61,1,41.16,35.84,Mostly Cloudy,0,0,0.61,8.33,12.76,10,42.6,37.44,28.91,991.41,297,0.81,1,10,0.72,0,33.75,42.6
3465dd7e-6e0d-42b4-b40e-97922ab36aed,NA,7,1,12,NA,Back Bay,Boston University,Uber,UberX,8,1.39,1,34.37,31.07,Overcast,0,0,0.78,3.76,3.82,9.891,44.72,34.9,28.31,1019.63,301,1,0,9.891,0.82,0,31.55,44.72
a21beb89-0ea2-4b6d-bfdc-a3b01612533e,NA,7,1,12,NA,South Station,North Station,Uber,UberXL,13.5,1.84,1,34.37,31.07,Overcast,0,0,0.78,3.76,3.82,9.891,44.72,34.9,28.31,1019.63,301,1,0,9.891,0.82,0,31.55,44.72
f53339d6-000b-4315-94ab-c5007624191c,NA,1,1,12,NA,Theatre District,South Station,Lyft,Shared,5,0.62,1,37.75,35.66,Overcast,0,0,0.66,3.13,3.59,9.738,42.05,31.31,27.49,1017.81,305,1,0,9.738,0.79,4.00E-04,28.42,42.05
621235ef-21e4-4630-9874-877fbc1bae6b,NA,14,16,12,NA,North Station,Boston University,Lyft,Lyft,11,3.19,1,42.21,37.73,Overcast,0,0,0.71,7.12,9.48,9.81,43.78,34.12,33.41,1021.86,86,1,1,9.81,0.3,0.1246,38.94,43.78
3cba5485-20ab-4d6e-982f-44f2f4096d83,NA,14,30,11,NA,Boston University,West End,Uber,UberPool,9,3.04,1,37.28,34.6,Clear,0,0,0.7,3.6,4.19,10,42.05,31.31,28.36,1017.45,324,0.02,1,10,0.79,4.00E-04,28.42,42.05
c48c090d-31c3-4feb-815a-f8dd255bd480,NA,1,29,11,NA,Financial District,Northeastern University,Lyft,Lux,26,3.32,1,38.42,32.45,Mostly Cloudy,0,0,0.72,8.41,11.54,9.915,42.61,37.6,30.3,996.92,297,0.77,0,9.915,0.72,0,33.85,42.61
dfbf4e55-68fa-4c10-b9a9-0359bc8f9c62,NA,15,15,12,NA,Haymarket Square,Beacon Hill,Uber,UberXL,11.5,0.91,1,50.71,50.71,Mostly Cloudy,0,0,0.83,3.55,4.79,9.909,54.46,39.29,45.61,1022.29,218,0.55,1,9.909,0.27,0.0081,39.68,54.46
91492418-867c-487b-8e18-994b19b84a5c,NA,19,15,12,NA,Financial District,Haymarket Square,Uber,Taxi,NA,1.25,1,53.1,53.1,Clear,0,0,0.65,3.13,4.03,9.509,54.29,38.48,41.47,1020.67,341,0.1,0,9.509,0.27,0.0082,39.74,54.29
a6f26d63-3734-4c3c-872b-dd51aa2d722e,1543391802,7,28,11,28/11/2018 07:56,North End,Beacon Hill,Uber,Black SUV,27.5,1.46,1,35.22,30.73,Mostly Cloudy,0,0,0.79,5.15,7.11,9.926,42.57,37.37,29.31,991.46,248,0.76,0,9.926,0.72,0,33.7,42.57
d36e670c-03a1-4aa0-b795-e97f1d1059a8,NA,4,30,11,NA,North End,West End,Uber,UberXL,11,1.16,1,34.38,29.63,Clear,0,0,0.73,5.28,5.28,10,45.03,28.9,26.64,1013.73,310,0,0,10,0.75,0,34.67,45.03
9dbe27c3-e44d-4ba5-ab19-915fd9b93478,NA,10,13,12,NA,Fenway,North Station,Uber,Black,27.5,3.06,1,20.38,20.38,Clear,0,0,0.66,2.94,3.22,9.831,33.83,27.27,10.87,1031.51,2,0.03,0,9.831,0.21,1.00E-04,18.29,33.83
b8e80d0c-9244-431b-aa30-781b2c0dba8f,NA,18,28,11,NA,Theatre District,South Station,Lyft,Lux,10.5,0.64,1,40.92,35.13,Overcast,0,0,0.64,9.21,15.03,10,42.61,37.6,29.57,991.21,296,1,1,10,0.72,0,33.85,42.61
2bdb68a2-b03d-49f1-97e7-7cfb028dfe35,NA,19,17,12,NA,Haymarket Square,Financial District,Lyft,Lyft,7,1.04,1,40.78,36.05,Overcast,0,0,0.69,7.06,9.44,9.973,41.58,23.95,31.55,999.84,284,0.89,0,9.973,0.33,0.0181,34,41.58
160b1001-62a9-45b7-9d54-7313ea13f1b0,NA,16,29,11,NA,Theatre District,Fenway,Uber,UberX,9.5,2.71,1,43.91,38.21,Mostly Cloudy,0,0,0.52,10.74,19.29,9.958,44.68,28.64,27.65,1006.42,314,0.52,1,9.958,0.75,0,35.07,44.68
dd58a920-de53-4da1-888c-35832d3d8739,1545005710,0,17,12,17/12/2018 00:15,Theatre District,South Station,Uber,Taxi,NA,0.55,1,40.93,35.58,Rain,0.1044,0.99,0.9,8.29,9.96,2.825,43.73,34.24,38.12,1012.14,54,0.99,0,2.825,0.3,0.1254,38.94,43.73
831c31ea-2101-48b7-b70a-599c1d53e25e,NA,18,1,12,NA,Fenway,North Station,Uber,Taxi,NA,3.07,1,43.64,43.64,Partly Cloudy,0,0,0.54,2.73,3.36,9.88,44.66,35.04,27.9,1022.86,303,0.3,1,9.88,0.82,0,31.71,44.66
504f6684-5b84-4514-b934-efc63c81ad7f,NA,9,28,11,NA,Fenway,Financial District,Uber,Taxi,NA,4.4,1,34.26,30.15,Partly Cloudy,0,0,0.79,4.54,7,9.924,42.7,37.17,28.36,991.12,252,0.25,0,9.924,0.72,0,33.6,42.7
9a766836-c7ac-4ad4-abd5-2a65fc20df04,NA,0,15,12,NA,North End,Back Bay,Uber,Black SUV,38.5,3.61,1,41.6,39.31,Overcast,0,0,0.81,3.84,3.84,9.768,46.7,40.93,36.14,1027.4,183,0.89,0,9.768,0.24,0,26.51,46.7
fdef685b-579f-4eb2-ba7e-47374cd8ec8a,NA,1,3,12,NA,Boston University,Theatre District,Uber,Black,20.5,2.45,1,47.93,47.93,Overcast,0,0,0.95,2.7,3.62,4.315,50.99,45.04,46.66,1002.81,299,1,0,4.315,0.86,0.0888,36.6,50.99
e3468c1c-c868-4170-9141-2f20a120f835,NA,21,3,12,NA,South Station,Beacon Hill,Uber,UberXL,16,2.5,1,50.43,50.43,Partly Cloudy,0,0,0.5,7.21,10.33,9.972,57.27,33.63,32.42,1000.65,284,0.33,0,9.972,0.89,5.00E-04,42.83,57.27
315feb17-e6c2-4503-a6f4-9d669a2768c2,NA,9,27,11,NA,Haymarket Square,Financial District,Lyft,Lyft XL,11,0.99,1,44.88,40.15,Light Rain,0.0786,1,0.93,8.86,15.23,3.522,46.91,33.82,43.03,991.89,67,1,0,3.522,0.68,0.1425,36.34,46.91
d6fa22bd-f8ea-4aa6-a575-1e3f77518f29,NA,4,27,11,NA,Back Bay,Boston University,Lyft,Lyft,7,1.44,1,43.38,37.06,Rain,0.1267,1,0.89,12.12,16.82,4.273,46.59,41.77,40.38,1000.86,78,1,0,4.273,0.64,0.1227,40.35,46.59
cd9ba473-c388-41b4-898a-d58671275b1d,NA,1,27,11,NA,Northeastern University,Beacon Hill,Lyft,Lux,19.5,2.42,1,43.61,37.38,Rain,0.1264,1,0.94,12,12,5.235,47.3,42.1,41.98,1004.51,90,1,0,5.235,0.64,0.13,40.49,47.3
ca768b1f-f4d7-4732-a657-c3abb71a05f3,1544900106,18,15,12,15/12/2018 18:55,North Station,South Station,Lyft,Lux,16.5,2.07,1,53.51,53.51,Partly Cloudy,0,0,0.67,2.92,4.3,9.503,54.29,39.01,42.99,1020.54,313,0.25,1,9.503,0.27,0.0077,39.8,54.29
c40e3bf8-be89-40dd-8b5e-2cc94f2f1b4f,NA,2,16,12,NA,Haymarket Square,North Station,Uber,Black,16,0.49,1,40.87,37.73,Partly Cloudy,0,0,0.7,4.68,5.77,9.827,54.29,38.48,32,1024.46,36,0.14,0,9.827,0.27,0.0082,39.74,54.29
d496f81c-779e-4c45-96aa-6f54cfd32424,NA,9,2,12,NA,Haymarket Square,West End,Lyft,Lux,11,0.66,1,38.54,36.11,Light Rain,0.0308,1,0.93,3.53,3.98,4.421,50.94,44.88,36.81,1019.41,124,1,0,4.421,0.86,0.0894,36.4,50.94
41ff65f4-3571-4a3a-b99a-528e8af23ebc,1543298422,6,27,11,27/11/2018 06:00,South Station,Back Bay,Uber,UberX,10.5,3.53,1,43.03,36.79,Light Rain,0.0674,1,0.93,11.62,12.67,2.642,47.55,33.1,41.15,996.34,65,1,0,2.642,0.68,0.1064,35.36,47.55
bcf80f49-a9c6-4a5d-890c-c72e6a92d3e8,NA,5,1,12,NA,North End,Back Bay,Uber,Black SUV,30.5,2.34,1,34.62,34.62,Mostly Cloudy,0,0,0.77,2.59,2.59,9.937,44.72,34.9,28.29,1018.67,298,0.83,0,9.937,0.82,0,31.55,44.72
00d067a8-d6dc-4a03-bbf0-1eb93cd81911,NA,23,28,11,NA,Back Bay,South Station,Uber,UberPool,15.5,6.27,1,39.35,33,Overcast,0,0,0.69,9.63,14.39,10,42.18,36.71,29.86,995.3,293,1,0,10,0.72,1.00E-04,33.1,42.18
bed507c4-8af5-48ce-8780-f7380dfc9276,NA,8,27,11,NA,Theatre District,Haymarket Square,Uber,Black,17,1.61,1,44.29,38.92,Light Rain,0.0737,1,0.92,10.12,17.68,2.903,46.83,33.75,42.11,992.91,63,1,0,2.903,0.68,0.1433,36.13,46.83
31f4f0d8-042d-4f76-a5d1-e2ea73b65575,1543269910,22,26,11,26/11/2018 22:05,West End,Haymarket Square,Lyft,Lux,10.5,0.89,1,44.93,41.07,Possible Drizzle,0.0031,0.42,0.88,7.02,7.02,9.967,46.46,42.17,41.58,1009.43,106,1,0,9.967,0.64,0.1245,40.67,46.46
27955f6f-bf20-4d62-af02-7430f05aa6d9,NA,19,26,11,NA,North End,Theatre District,Lyft,Lyft,9,1.54,1,45.07,40.97,Overcast,0.0021,0.1,0.85,7.55,7.55,8.286,46.41,42.14,40.82,1009.8,104,1,0,8.286,0.64,0.1215,40.65,46.41
a2df884f-1714-4ba3-bc9c-236ae8b498e1,NA,9,17,12,NA,South Station,West End,Uber,Black SUV,31.5,2.82,1,35.84,29.23,Drizzle,0.0092,0.74,0.94,8.52,10.39,3.606,41.39,23.87,34.25,1004.71,352,1,0,3.606,0.33,0.0185,34.07,41.39
468ed5fe-1b0d-47b6-8091-6d287d35d7a4,NA,16,15,12,NA,West End,Northeastern University,Uber,Taxi,NA,3.15,1,51.84,51.84,Partly Cloudy,0,0,0.8,3.58,5.3,9.961,54.4,39.22,45.71,1021.39,262,0.48,1,9.961,0.27,0.0075,39.78,54.4
ecd5cdb2-e192-4500-be35-beaacec4f4a9,NA,9,3,12,NA,Haymarket Square,Beacon Hill,Lyft,Lyft XL,10.5,1.38,1,48.11,48.11,Overcast,0,0,0.94,2.38,2.38,2.678,57.87,32.8,46.56,999.6,211,1,0,2.678,0.89,7.00E-04,42.96,57.87
8dae16a5-d172-47a2-9478-d0844ff8f385,1543432808,19,28,11,28/11/2018 19:20,Fenway,Back Bay,Uber,WAV,7.5,1.5,1,41.47,35.66,Overcast,0,0,0.63,9.54,14.86,10,42.72,37.59,29.72,991.85,295,1,0,10,0.72,0,33.82,42.72
14d93283-3ca8-4792-934c-39f1cca90e49,1545060916,15,17,12,17/12/2018 15:35,Haymarket Square,Theatre District,Lyft,Lyft XL,11,1.18,1,36.87,31.64,Overcast,5.00E-04,0.07,0.87,6.56,8.6,9.588,41.44,23.93,33.45,1003.27,330,1,1,9.588,0.33,0.0175,34.14,41.44
5ace5dc9-002f-4d45-9b70-60f25d233be1,NA,14,18,12,NA,Boston University,West End,Lyft,Lux Black XL,34,3.09,1,26.47,14.77,Mostly Cloudy,0,0,0.46,14.36,25.17,10,32.91,20.9,8.68,1009.85,315,0.55,1,10,0.37,0.0029,23.05,37.96
4f710534-5709-4af5-9ffe-63cacabd7a9b,NA,22,28,11,NA,Theatre District,North End,Lyft,Shared,7,1.71,1,40.43,34.59,Overcast,0,0,0.64,9.08,12.72,10,42.61,37.6,29.27,994.99,295,1,0,10,0.72,0,33.85,42.61
65e7c2a2-7969-4bb8-a6e7-914ccd3be062,NA,10,3,12,NA,Fenway,North Station,Lyft,Lux Black,27.5,3.22,1,48.43,48.43,Overcast,0,0,0.94,2.74,2.74,3.729,57.87,32.8,46.7,999.67,213,1,0,3.729,0.89,7.00E-04,42.96,57.87
57636d3b-998d-485d-823a-2b429c5089d7,NA,11,16,12,NA,West End,Fenway,Lyft,Lyft XL,16.5,2.99,1,40.13,35.97,Overcast,0,0,0.74,5.91,7.75,10,43.61,34.22,32.51,1022.73,61,1,0,10,0.3,0.1257,38.48,43.61
3c4747f6-9d4c-4515-b651-0e54b7e5730d,NA,20,2,12,NA,Northeastern University,Theatre District,Uber,UberPool,7.5,1.94,1,49.7,49.7,Possible Drizzle,0.005,0.59,0.96,2.86,2.86,1.348,50.37,44.79,48.54,1003.5,278,1,0,1.348,0.86,0.0956,36.1,50.37
caf191a5-1a53-46d9-9db8-fda7342a82b0,NA,22,13,12,NA,Haymarket Square,Beacon Hill,Uber,UberPool,8.5,0.91,1,31.98,31.98,Mostly Cloudy,0,0,0.61,1.98,3.86,10,33.81,27.05,19.94,1034.76,161,0.71,0,10,0.21,1.00E-04,17.91,33.81
3855179b-4d76-4fc4-82a3-8657aa8c7ead,NA,20,28,11,NA,North Station,South Station,Uber,Black SUV,28,2.17,1,41.91,36.71,Overcast,0,0,0.6,8.42,13,10,42.57,37.37,29.05,992.85,295,1,0,10,0.72,0,33.7,42.57
727c8029-8202-4a92-bf50-422c058f0b03,NA,7,28,11,NA,Northeastern University,Theatre District,Lyft,Shared,7,2.03,1,35.22,30.73,Mostly Cloudy,0,0,0.79,5.15,7.11,9.926,42.57,37.37,29.31,991.46,248,0.76,0,9.926,0.72,0,33.7,42.57
f81a81bf-ef5a-4dd9-9bd0-106f153aeab7,NA,18,17,12,NA,Boston University,Financial District,Lyft,Lyft XL,42.5,4.53,2,38.75,33.51,Overcast,0,0,0.84,7.19,8.88,8.325,40.61,24.07,34.41,1000.46,294,1,1,8.325,0.33,0.0221,34.19,40.66
58691bcf-1d87-4022-9534-59b3fddebf8c,NA,19,2,12,NA,North Station,Haymarket Square,Lyft,Lyft XL,10.5,0.84,1,49.88,49.22,Light Rain,0.0246,1,0.93,3.38,3.38,3.052,50.8,44.97,48.02,1004.33,159,1,0,3.052,0.86,0.0916,36.32,50.8
0c91d268-865d-4f19-9df0-9f31e16fb8d0,1543443248,22,28,11,28/11/2018 22:14,North Station,Haymarket Square,Lyft,Lyft,7,0.73,1,40.43,34.59,Overcast,0,0,0.64,9.08,12.72,10,42.61,37.6,29.27,994.99,295,1,0,10,0.72,0,33.85,42.61
57787c1d-863b-424b-8883-b0fab52d60fd,NA,21,16,12,NA,Boston University,West End,Lyft,Lux,30,3.04,1.5,42.84,37.91,Overcast,0,0,0.72,8.28,10.42,9.858,43.7,34.07,34.27,1014.2,64,0.92,0,9.858,0.3,0.1261,39.07,43.7
00d8326c-8218-4ae0-96e1-4fb1b30b9c77,1544792704,13,14,12,14/12/2018 13:05,Back Bay,North End,Uber,UberX,9.5,2.33,1,30.58,30.58,Clear,0,0,0.8,2.2,4.28,9.892,46.65,40.76,25.09,1034.26,217,0.03,0,9.892,0.24,0,27.18,46.65
239ac2c2-cbbb-4fc2-88a7-ec13934452e0,NA,8,29,11,NA,Financial District,Fenway,Uber,UberX,11.5,4.48,1,38.61,32.4,Mostly Cloudy,0,0,0.68,8.99,16.24,10,44.96,28.42,28.96,1000.98,306,0.74,0,10,0.75,0,35.2,44.96
733e5855-bf1a-4739-bde8-6fe9a6ab81e7,NA,14,17,12,NA,Theatre District,Northeastern University,Lyft,Lux Black,19.5,2.2,1,36.45,31,Overcast,5.00E-04,0.09,0.88,6.79,8.73,9.037,41.39,23.87,33.32,1003.86,328,1,1,9.037,0.33,0.0185,34.07,41.39
02421b20-6d68-4381-87f4-cfe44a516049,NA,1,1,12,NA,North End,Beacon Hill,Lyft,Lux Black XL,30,2.41,1,37.75,35.66,Overcast,0,0,0.66,3.13,3.59,9.738,42.05,31.31,27.49,1017.81,305,1,0,9.738,0.79,4.00E-04,28.42,42.05
b614178d-461d-462a-89a3-cc5de03921b2,NA,15,29,11,NA,Back Bay,Haymarket Square,Lyft,Lux Black,22.5,2.31,1,43,37.07,Partly Cloudy,0,0,0.54,10.72,14.22,9.931,44.76,28.78,27.34,1006.43,313,0.49,1,9.931,0.75,0,35.12,44.76
bc19153a-17db-4585-9273-59b4f94f0aba,1543504677,15,29,11,29/11/2018 15:17,North Station,South Station,Lyft,Lux,16.5,2.1,1,43,37.07,Partly Cloudy,0,0,0.54,10.72,14.22,9.931,44.76,28.78,27.34,1006.43,313,0.49,1,9.931,0.75,0,35.12,44.76
fbd1f863-a826-42fe-9541-d32d5a5bd419,1543408148,12,28,11,28/11/2018 12:29,South Station,Financial District,Uber,UberPool,5.5,0.54,1,36.53,32.06,Mostly Cloudy,0,0,0.71,5.42,6.95,9.974,42.61,37.64,28.14,991.36,261,0.54,0,9.974,0.72,0,33.83,42.61
b0294de4-278b-43f8-9020-5789a60de127,NA,20,17,12,NA,Boston University,Financial District,Uber,Black,29.5,4.72,1,40.4,35.63,Mostly Cloudy,0,0,0.72,6.99,8.23,9.808,41.35,24,31.96,999.8,286,0.77,0,9.808,0.33,0.0184,34.25,41.35
3e3ca113-7779-4d20-9233-0ca85ab9b223,NA,2,27,11,NA,Theatre District,North End,Uber,WAV,8.5,1.57,1,43.58,37.35,Rain,0.1299,1,0.94,11.98,11.98,4.786,47.3,42.1,41.83,1003.97,90,1,0,4.786,0.64,0.13,40.49,47.3
1d1ec413-0626-4209-91cc-b43e7a011698,NA,7,30,11,NA,Haymarket Square,Theatre District,Uber,Black SUV,27.5,1.16,1,30.42,30.42,Clear,0,0,0.85,2.19,2.88,9.944,42.64,31.57,26.43,1014.74,319,0,0,9.944,0.79,3.00E-04,28.78,42.64
45aba38c-4f78-4538-b70a-f983c06d40b8,NA,5,15,12,NA,North End,Theatre District,Uber,WAV,8.5,1.41,1,45.18,42.3,Overcast,0,0,0.93,5.38,8.31,8.432,54.47,38.94,43.18,1022.76,219,1,0,8.432,0.27,0.0074,39.54,54.47
e1f05901-89df-4557-89ec-51640001083d,NA,19,28,11,NA,Boston University,Beacon Hill,Lyft,Lux Black XL,34,2.64,1,41.47,35.66,Overcast,0,0,0.63,9.54,14.86,10,42.72,37.59,29.72,991.85,295,1,0,10,0.72,0,33.82,42.72
d2e5dd86-1c3d-483c-bb6f-f999c7714689,NA,9,1,12,NA,West End,Boston University,Uber,UberX,9.5,2.8,1,31.87,27.83,Mostly Cloudy,0,0,0.82,4.09,4.09,9.687,44.82,34.57,26.99,1019.9,312,0.52,0,9.687,0.82,0,31.11,44.82
d6929fce-142a-465a-9b8c-c7bd769785ad,NA,11,18,12,NA,West End,Boston University,Uber,Black,23.5,2.8,1,24.71,12.26,Mostly Cloudy,0,0,0.51,15,24.98,9.901,32.81,20.92,9.22,1006.6,315,0.77,0,9.901,0.37,0.0028,23.09,38.03
60f98230-ee6d-4a9e-b63c-0c00bc038840,NA,0,30,11,NA,North End,Back Bay,Uber,WAV,12,2.73,1,38.6,32.72,Clear,0,0,0.62,8.3,11.14,9.933,45.12,28.54,26.77,1010.96,319,0.12,0,9.933,0.75,0,34.84,45.12
0919ea6c-7449-4f52-9278-d58dfb3bbb05,NA,13,13,12,NA,North End,Beacon Hill,Uber,UberXL,14,1.65,1,22.18,17.69,Partly Cloudy,0,0,0.64,3.32,3.54,9.428,33.92,27.05,11.78,1033.56,335,0.27,0,9.428,0.21,1.00E-04,18.05,33.92
fe777741-4181-4a33-af02-fa2541586304,NA,1,16,12,NA,Financial District,Boston University,Uber,Taxi,NA,5.56,1,42.19,39.27,Partly Cloudy,0,0,0.7,4.7,7.09,9.922,54.47,38.94,33.03,1024.34,44,0.19,0,9.922,0.27,0.0074,39.54,54.47
1aa997a8-fd51-490b-adf2-69fd65a5ba3a,1543347922,19,27,11,27/11/2018 19:45,West End,Northeastern University,Uber,Black SUV,34,3.08,1,42.95,37.54,Mostly Cloudy,0,0,0.72,9.42,13.8,10,46.83,33.75,34.56,990.25,257,0.81,0,10,0.68,0.1433,36.13,46.83
c3d485ba-309c-441d-a8a1-725c70bbf077,NA,20,28,11,NA,Beacon Hill,Fenway,Lyft,Lux Black,22.5,2.36,1,41.91,36.71,Overcast,0,0,0.6,8.42,13,10,42.57,37.37,29.05,992.85,295,1,0,10,0.72,0,33.7,42.57
286a156c-3b20-4c1f-a001-9e6e419dc150,NA,12,27,11,NA,South Station,Financial District,Lyft,Lux Black XL,27.5,0.55,1,46.3,44.19,Light Rain,0.0288,0.94,0.91,4.54,4.54,3.295,46.89,33.7,43.94,988.29,201,1,0,3.295,0.68,0.142,35.98,46.89
d2efd0ec-37eb-42a2-8103-7ab22b5053f0,NA,0,29,11,NA,Theatre District,Haymarket Square,Lyft,Lyft XL,13.5,1.74,1,39.41,33.81,Mostly Cloudy,0,0,0.69,8.11,12.21,9.996,42.72,37.59,30.16,996.21,294,0.81,0,9.996,0.72,0,33.82,42.72
62ef6775-a1c4-4543-b9ff-f8695d93efe3,NA,4,13,12,NA,Theatre District,South Station,Uber,UberXL,9.5,0.55,1,23.19,17.99,Clear,0,0,0.46,3.94,3.94,10,37.84,18.31,5.3,1027.36,340,0,0,10,0.18,0,22.55,37.84
73dce4de-0efe-4d1d-9ca7-0e1d57f55ab4,NA,20,28,11,NA,West End,South Station,Lyft,Lux Black XL,26,1.75,1,41.91,36.71,Overcast,0,0,0.6,8.42,13,10,42.57,37.37,29.05,992.85,295,1,0,10,0.72,0,33.7,42.57
ed41f70a-e7d3-440c-9259-1c9923af629a,NA,11,14,12,NA,South Station,West End,Uber,Black SUV,32,2.82,1,27.83,27.83,Partly Cloudy,0,0,0.8,2.9,4.06,9.666,46.63,40.78,22.45,1034.02,194,0.29,0,9.666,0.24,0,27.21,46.63
98f6f389-c342-4af4-a987-5ba081c5b74b,NA,8,18,12,NA,Northeastern University,Beacon Hill,Uber,UberXL,15,2.61,1,29.36,19.09,Overcast,0,0,0.54,12.82,26.67,9.375,32.8,20.88,14.76,1003.34,310,0.93,0,9.375,0.37,0.0028,23.23,38.11
bb9e72ad-581a-42c4-9925-762d55098555,NA,0,27,11,NA,West End,Northeastern University,Uber,UberX,11.5,3.08,1,44.52,39.94,Rain,0.1058,1,0.91,8.33,8.4,3.79,46.49,41.9,42.17,1006.47,89,1,0,3.79,0.64,0.1225,40.45,46.49
03840179-89e6-4eea-8af0-6ecfd985d78b,NA,15,18,12,NA,Northeastern University,Back Bay,Uber,UberXL,12.5,1.64,1,27.41,16.07,Partly Cloudy,0,0,0.46,14.11,24.43,10,32.8,20.88,9.37,1010.13,318,0.43,1,10,0.37,0.0028,23.23,38.11
1c1392e2-701f-4d4c-9ce3-218b6b6fc423,NA,5,17,12,NA,South Station,Back Bay,Uber,UberPool,11,3.53,1,39.27,33.06,Drizzle,0.0121,0.74,0.9,9.27,12.36,3.847,41.42,23.89,36.71,1006.44,39,1,0,3.847,0.33,0.0178,34.07,41.42
3d07b380-85ac-4d0e-ad71-c12b076ace1d,NA,3,4,12,NA,South Station,West End,Uber,UberX,8.5,1.74,1,45.16,41,Mostly Cloudy,0,0,0.6,7.73,12.02,10,57.42,33.6,32.06,1002.63,276,0.53,0,10,0.89,4.00E-04,42.86,57.42
